DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2012,35.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2013,40.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2014,42.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2015,44,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2016,45.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2017,47.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2018,50.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2019,51.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2020,51.4,b,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2021,54.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Spain,2022,51.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2005,24.4,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2006,27.1,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2007,28.6,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2008,30.9,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2009,33.5,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2010,34.1,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2011,35.6,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2012,37,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2013,37.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2014,39,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2015,40.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2016,42.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2017,41.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2018,41.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2019,41.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2020,37.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2021,40.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,European Union - 27 countries (from 2020),2022,40.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2000,14.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2001,14.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2002,14.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2003,14.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2004,14.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2005,13.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2006,15.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2007,18.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2008,22.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2009,25.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2010,26.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2011,25.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2012,25.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2013,22.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2014,24.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2015,23.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2016,25.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2017,26.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2018,31.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2019,42,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2020,39.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2021,42.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Finland,2022,44.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2000,11.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2001,13.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2002,15.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2003,16.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2004,17.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2005,19,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2006,19,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2007,21.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2008,22.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2009,25,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2010,23.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2011,23.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2012,25.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2013,25.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2014,25.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2015,25.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2016,25.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2017,26.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2018,26.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2019,26.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2020,21.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2021,23.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,France,2022,25.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2012,45.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2013,45.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2014,37.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2015,46.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2016,41.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2017,37.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2018,37.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2019,35.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2020,34.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2021,34.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Croatia,2022,34.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2004,14,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2005,19.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2006,20.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2007,17,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2008,25.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2009,24.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2010,32.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2011,22.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2012,27.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2013,30.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2014,36.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2015,27.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2016,31.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2017,32,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2018,30,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2019,33,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2020,24.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2021,27.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Hungary,2022,27.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2000,9.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2001,11.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2002,16.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2003,15.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2004,22.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2005,24.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2006,20.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2007,22.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2008,28.9,i,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2009,36.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2010,39.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2011,47.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2012,38.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2013,34.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2014,31.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2015,29.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2016,31.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2017,30.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2018,27.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2019,27.5,b,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2020,29,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2021,27.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Ireland,2022,32.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2010,31.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2011,41.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2012,40.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2013,26.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2014,26.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2015,37,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2016,41.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2017,28.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2018,29.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2019,24,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2020,30.8,d,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2021,27.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Iceland,2022,21.5,d,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2000,16.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2001,19.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2002,23.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2003,24,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2004,25.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2005,26,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2006,27.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2007,28.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2008,31.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2009,33.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2010,34.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2011,36.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2012,37.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2013,36.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2014,38,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2015,41.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2016,42.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2017,41.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2018,43.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2019,44.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2020,51.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2021,54.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Italy,2022,54.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2006,4.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2007,3.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2008,1.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2009,3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2010,2.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2011,2.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2012,7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2013,6.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2014,6.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2015,16.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2016,20.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2017,18.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2018,21.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2019,26.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2020,30.2,d,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2021,31.4,d,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Liechtenstein,2022,30.8,d,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2004,20.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2005,21.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2006,26.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2007,28.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2008,32.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2009,35.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2010,38.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2011,38.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2012,38.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2013,42.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2014,51.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2015,54.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2016,74.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2017,71.5,,
