DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2018,69.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2019,69.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2020,56.1,b,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2021,44.8,b,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Lithuania,2022,44.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2004,21.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2005,33.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2006,26.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2007,22.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2008,17.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2009,20.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2010,24,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2011,23,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2012,24,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2013,24.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2014,36.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2015,35.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2016,37.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2017,36.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2018,35.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2019,35.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2020,35.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2021,41.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Latvia,2022,47.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2004,3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2005,5.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2006,7.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2007,10.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2008,14,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2009,50.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2010,22,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2011,28.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2012,32.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2013,22.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2014,32.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2015,28.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2016,23.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2017,19.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2018,11.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2019,15.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2020,10.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2021,17.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Malta,2022,16.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2000,22.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2001,20.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2002,16.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2003,19.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2004,19.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2005,22.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2006,32.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2007,33.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2008,36.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2009,38.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2010,47.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2011,50.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2012,47.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2013,46.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2014,50.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2015,49.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2016,51.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2017,50.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2018,52,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2019,57.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2020,49.2,be,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2021,48.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Netherlands,2022,45.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2006,29.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2007,29.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2008,26.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2009,30,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2010,36.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2011,37.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2012,38.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2013,38.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2014,36.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2015,37.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2016,39.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2017,36.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2018,36.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2019,33.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2020,27.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2021,28.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Norway,2022,28,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2004,16.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2005,17.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2006,24.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2007,27.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2008,23.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2009,21.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2010,20.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2011,22.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2012,21.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2013,19.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2014,28.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2015,30.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2016,46.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2017,34.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2018,35.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Poland,2019,31.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2000,4.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2001,9.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2002,9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2003,9.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2004,10.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2005,15.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2006,15.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2007,15.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2008,19.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2009,25.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2010,24.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2011,26.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2012,30.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2013,35.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2014,40,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2015,43,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2016,41.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2017,34.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2018,33.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2019,35.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2020,33.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2021,38.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Portugal,2022,37.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2005,11.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2006,17,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2007,15.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2008,15.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2009,23.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2010,28.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2011,40.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2012,51.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2013,51.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2014,44.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2015,46.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2016,46.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2017,47.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2018,43,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2019,31.1,b,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2020,30.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2021,31.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Romania,2022,32.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2000,13.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2001,17.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2002,19.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2003,22.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2004,25.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2005,29.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2006,43.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2007,41.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2008,37,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2009,37.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2010,32.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2011,34.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2012,34.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2013,45.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2014,47.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2015,49,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2016,50.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2017,48.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2018,50,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2019,53.2,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2020,33.5,b,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2021,23.8,be,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Sweden,2022,28.3,be,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2004,12.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2005,33.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2006,38.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2007,46.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2008,55.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2009,42,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2010,67.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2011,75.5,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2012,64.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2013,81.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2014,69.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2015,63.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2016,62,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2017,60.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2018,48.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2019,50.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2020,44.6,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2021,50,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovenia,2022,50.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2003,11.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2004,16,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2005,18.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2006,39.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2007,41.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2008,43.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2009,49.3,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2010,44.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2011,49.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2012,57,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2013,55.1,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2014,55.9,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2015,54.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2016,51.7,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2017,52.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2018,51.4,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2019,52.8,,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2020,56.3,d,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2021,60.2,d,
ESTAT:CEI_WM020(1.0),27/02/25 23:00:00,Annual,Plastic packaging,Rate,Slovakia,2022,51.9,d,
