DATAFLOW,LAST UPDATE,freq,unit,hazard,nace_r2,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Albania,2022,245,d,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2004,6488,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2006,6565,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2008,6767,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2010,5596,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2012,5699,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2014,6537,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2016,7008,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2018,7428,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2020,7728,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Austria,2022,8079,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bosnia and Herzegovina,2012,1161,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bosnia and Herzegovina,2014,1447,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bosnia and Herzegovina,2016,1744,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bosnia and Herzegovina,2018,1930,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bosnia and Herzegovina,2022,1797,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2004,5068,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2006,5627,e,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2008,4540,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2010,5630,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2012,4847,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2014,5171,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2016,5573,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2018,5967,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2020,5899,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Belgium,2022,5363,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2004,26050,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2006,21429,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2008,22375,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2010,22635,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2012,22072,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2014,24872,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2016,16907,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2018,18470,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2020,16785,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Bulgaria,2022,14603,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2004,3079,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2006,1663,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2008,2343,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2010,2861,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2012,2171,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2014,2321,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2016,2897,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2018,2646,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2020,2491,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Cyprus,2022,3294,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2004,2871,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2006,2417,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2008,2448,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2010,2268,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2012,2205,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2014,2223,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2016,2402,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2018,3560,b,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2020,3598,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Czechia,2022,3672,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2004,4412,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2006,4416,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2008,4540,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2010,4446,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2012,4576,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2014,4785,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2016,4858,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2018,4891,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2020,4824,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Germany,2022,4604,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2004,2329,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2006,2704,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2008,2759,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2010,2923,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2012,2989,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2014,3687,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2016,3663,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2018,3702,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2020,3453,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Denmark,2022,3333,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2004,15310,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2006,14058,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2008,14647,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2010,14270,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2012,16627,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2014,16587,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2016,18451,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2018,17539,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2020,12163,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Estonia,2022,16752,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2004,3044,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2006,4657,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2008,6197,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2010,6333,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2012,6549,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2014,6404,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2016,6712,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2018,4215,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2020,2651,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Greece,2022,2858,p,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2004,3743,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2006,3625,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2008,3248,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2010,2953,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2012,2535,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2014,2378,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2016,2774,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2018,2945,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2020,2230,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Spain,2022,2480,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2004,5186,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2006,5214,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2008,4881,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2010,5017,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2012,5086,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2014,5062,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2016,5074,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2018,5235,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2020,4817,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 27 countries (from 2020),2022,4991,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 28 countries (2013-2020),2004,5161,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 28 countries (2013-2020),2006,5162,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,European Union - 28 countries (2013-2020),2008,4842,,
