DATAFLOW,LAST UPDATE,freq,unit,hazard,nace_r2,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,North Macedonia,2016,688,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,North Macedonia,2018,549,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,North Macedonia,2020,716,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,North Macedonia,2022,1038,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2004,7840,e,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2006,7060,e,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2008,5057,e,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2010,3245,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2012,3636,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2014,3960,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2016,4379,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2018,5336,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2020,6938,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Malta,2022,5004,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2004,5678,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2006,6067,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2008,6242,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2010,7291,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2012,7233,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2014,7848,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2016,8281,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2018,8429,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2020,7175,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Netherlands,2022,6921,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2004,1623,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2006,2127,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2008,2157,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2010,1929,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2012,2136,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2014,2066,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2016,2127,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2018,2662,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2020,2610,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Norway,2022,2573,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2004,3601,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2006,4028,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2008,3645,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2010,4171,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2012,4266,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2014,4714,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2016,4793,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2018,4621,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2020,4492,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Poland,2022,4739,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2004,2796,e,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2006,3322,e,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2008,1599,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2010,1290,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2012,1271,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2014,1381,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2016,1427,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2018,1546,b,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2020,1612,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Portugal,2022,1878,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2004,17215,i,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2006,16248,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2008,9209,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2010,9949,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2012,12432,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2014,8871,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2016,9012,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2018,10425,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2020,7344,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Romania,2022,8410,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Serbia,2010,4610,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Serbia,2012,7640,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Serbia,2014,6890,b,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Serbia,2016,6937,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Serbia,2018,7319,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Serbia,2020,8499,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Serbia,2022,26325,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2004,10203,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2006,10459,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2008,9346,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2010,12545,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2012,16420,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2014,17226,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2016,14272,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2018,13628,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2020,14664,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Sweden,2022,15627,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2004,2890,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2006,3008,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2008,2493,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2010,2922,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2012,2210,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2014,2273,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2016,2661,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2018,3964,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2020,3576,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovenia,2022,5397,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2004,1986,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2006,2699,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2008,2133,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2010,1741,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2012,1558,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2014,1636,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2016,1953,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2018,2277,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2020,2338,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Slovakia,2022,2462,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2004,870,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2006,665,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2008,912,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2010,869,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2012,896,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2014,947,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2016,953,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2018,1195,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2020,1291,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Trkiye,2022,1284,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2004,4981,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2006,4785,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2008,4566,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2010,3853,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2012,3791,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2014,4071,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2016,4147,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,United Kingdom,2018,4249,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Kosovo*,2012,649,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Kosovo*,2014,574,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Kosovo*,2016,1607,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Kosovo*,2018,1648,,
ESTAT:ENV_WASGEN(1.0),30/09/24 23:00:00,Annual,Kilograms per capita,Hazardous and non-hazardous - total,All NACE activities plus households,Total waste,Kosovo*,2020,1448,,
