DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2010,91.511,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2011,93.840,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2012,95.170,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2013,96.124,d,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2014,97.829,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2016,103.315,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2017,107.243,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2018,111.554,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2019,126.435,b,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2020,122.245,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2021,133.210,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2022,139.640,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Albania,2023,145.137,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2010,94.830,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2011,97.606,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2012,98.219,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2013,97.973,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2014,98.713,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2016,102.117,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2017,104.438,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2018,107.032,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2019,108.910,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2020,102.029,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2021,106.922,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2022,112.565,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2023,111.490,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Austria,2024,110.182,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2010,92.502,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2011,93.389,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2012,92.622,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2013,94.798,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2014,95.892,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2015,100.000,b,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2016,103.242,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2017,106.592,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2018,110.673,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2019,113.867,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2020,110.434,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2021,118.596,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2022,123.609,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bosnia and Herzegovina,2023,126.075,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2010,94.510,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2011,96.335,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2012,96.543,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2013,96.838,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2014,98.547,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2016,101.194,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2017,102.686,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2018,104.614,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2019,107.170,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2020,102.033,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2021,108.362,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2022,112.949,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2023,114.363,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Belgium,2024,115.501,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2010,93.654,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2011,95.611,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2012,96.327,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2013,95.804,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2014,96.714,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2016,103.027,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2017,105.856,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2018,108.554,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2019,112.667,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2020,109.044,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2021,117.529,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2022,122.275,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Bulgaria,2023,124.582,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2010,91.668,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2011,93.330,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2012,94.431,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2013,96.123,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2014,98.382,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2016,102.069,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2017,103.460,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2018,106.419,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2019,107.634,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2020,105.329,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2021,111.185,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2022,114.570,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2023,115.352,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Switzerland,2024,116.855,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2010,108.694,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2011,109.147,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2012,105.385,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2013,98.443,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2014,96.694,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2016,106.574,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2017,112.702,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2018,119.771,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2019,126.808,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2020,122.724,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2021,136.700,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2022,146.768,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2023,150.602,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Cyprus,2024,155.768,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2010,92.310,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2011,93.946,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2012,93.222,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2013,93.183,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2014,95.276,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2016,102.581,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2017,107.888,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2018,110.942,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2019,114.897,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2020,108.802,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2021,113.186,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2022,116.409,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2023,116.344,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Czechia,2024,117.663,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2010,92.005,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2011,95.462,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2012,95.915,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2013,96.285,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2014,98.374,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2016,102.295,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2017,105.073,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2018,106.246,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2019,107.296,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2020,102.902,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2021,106.678,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2022,108.140,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2023,107.851,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Germany,2024,107.594,p,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2010,94.146,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2011,95.380,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2012,95.375,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2013,96.703,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2014,97.939,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2016,103.073,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2017,106.223,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2018,108.199,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2019,110.051,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2020,108.092,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2021,116.071,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2022,117.859,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2023,120.800,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,Denmark,2024,125.108,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,96.077,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,97.704,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,96.749,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,96.554,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,97.938,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,100.000,,
ESTAT:NAMA_10_GDP(1.0),05/03/25 23:00:00,Annual,"Chain linked volumes, index 2015=100",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,101.815,,
